Sublect Id,Min X-Wrist,Min Y-Wrist,Min Z-Wrist,Min M-Wrist,Max X-Wrist,Max Y-Wrist,Max Z-Wrist,Max M-Wrist,Range X-Wrist,Range Y-Wrist,Range Z-Wrist,RangeM-Wrist,Mean X-Wrist,Mean Y-Wrist,Mean Z-Wrist,Mean M-Wrist,StDev X-Wrist,StDev Y-Wrist,StDev Z-Wrist,StDev M-Wrist,RMS X-Wrist,RMS Y-Wrist,RMS Z-Wrist,RMS M-Wrist,Activity
2,-7.89232147,-8.245783133,-6.747042456,6.168519332,-1.437062826,8.278313253,0.519868044,11.95311568,6.455258643,16.52409639,7.266910499,5.784596346,-5.166586088,-1.179440342,-3.707800742,9.275338376,2.083523846,6.255884261,2.133454595,1.762039436,5.564590384,6.316323312,4.269192136,9.438570221,EF
2,-7.777635989,-8.307228916,-6.638089501,5.955730613,-1.108022768,8.127710843,0.910972461,12.19475086,6.669613221,16.43493976,7.549061962,6.239020246,-5.107284384,-1.494345122,-3.645684998,9.321804026,2.129810972,6.328175996,2.243217081,1.89312427,5.5269599,6.452362249,4.27105143,9.509055929,EF
2,-7.656323011,-8.519277108,-6.864067699,6.058854766,-1.071999844,7.946987952,0.767814114,12.2048018,6.584323167,16.46626506,7.631881813,6.145947032,-4.949754049,-1.685983936,-3.685826975,9.282347768,2.181467643,6.321275909,2.322372895,2.027317088,5.401810148,6.491155172,4.346130013,9.497552023,EF
2,0.463036077,-7.591566265,4.35222031,6.316459083,2.3318007,8.096385542,9.748993115,11.51467931,1.868764622,15.68795181,5.396772806,5.198220226,1.391669892,-0.842039587,7.125712647,9.317952671,0.673030896,5.733642387,1.765400938,1.560211208,1.543252058,5.744270038,7.337354216,9.445370934,ER
2,0.640349617,-7.579518072,3.788060815,6.373265125,1.642153146,8.234939759,9.872802639,12.05814975,1.001803528,15.81445783,6.084741824,5.684884627,0.99399091,-1.155271084,7.093533214,9.398291353,0.328049503,5.924509229,2.110335544,1.823482931,1.045807192,5.983951752,7.395417669,9.570454208,ER
2,0.315316312,-7.774698795,2.954185313,6.033550772,1.706868972,8.353012048,10.38574297,12.44268601,1.391552659,16.12771084,7.431557659,6.409135233,0.83790161,-1.144665936,6.96477969,9.391623103,0.439338019,6.022607343,2.428086522,1.995122961,0.944239158,6.07639466,7.36862046,9.597433362,ER
2,0.284290444,-7.780722892,3.287971888,6.557856838,1.248930088,8.092771084,10.05298336,12.23947026,0.964639644,15.87349398,6.765011474,5.681613424,0.800371695,-0.964628325,7.095726356,9.382582562,0.330542449,5.951340686,2.252606203,1.948091114,0.864749491,5.973331651,7.438267738,9.578951385,ER
2,0.70763156,-7.303614458,3.814638554,6.271564327,1.251603745,7.945783133,10.42239243,12.40739703,0.543972186,15.24939759,6.607753873,6.135832706,0.990133879,-0.855908248,7.322314478,9.358412415,0.132500972,5.622347298,2.258892017,1.961612479,0.99879126,5.633424205,7.656419246,9.557918598,ER
2,0.249292523,-7.261445783,3.612251865,6.535934753,1.639432682,8.122891566,10.37163798,12.03607128,1.390140159,15.38433735,6.759386116,5.500136523,0.930903797,-0.667620482,7.274527139,9.4830783,0.368203834,5.828665683,2.441171181,1.929107266,0.99986748,5.814842552,7.666266723,9.673870701,ER
2,0.18517,-7.277108434,4.185708548,6.285618516,1.890383567,7.021686747,10.17523236,11.89934502,1.705213566,14.29879518,5.98952381,5.613726502,0.868262626,-1.147301205,7.571563511,9.302907669,0.527583492,5.167402285,2.11333041,1.935777003,1.013241058,5.242547616,7.855279506,9.498230312,ER
2,0.177216519,-7.220481928,3.190235227,7.016326852,1.188614561,7.557831325,10.01876649,11.96967683,1.011398042,14.77831325,6.828531268,4.953349978,0.562092543,-0.853962002,7.480126991,9.409089993,0.270104005,5.479500372,2.315133463,1.818225629,0.622495941,5.493338969,7.823622489,9.579840452,ER
2,0.193152181,-7.41686747,3.13854848,6.623789439,1.013092565,7.961445783,9.989713138,12.16121312,0.819940384,15.37831325,6.851164659,5.537423677,0.657041359,-0.771951807,7.300211933,9.364462565,0.229108162,5.649426319,2.41974145,1.941683446,0.695085668,5.645671525,7.683172521,9.559701409,ER
2,-0.21897317,-7.357831325,2.968668962,7.038706669,0.974952593,8.092771084,10.20122777,12.37832448,1.193925763,15.45060241,7.232558807,5.339617815,0.269112132,-1.477582461,7.310098238,9.495194698,0.344331012,5.743939836,2.211728689,1.721398388,0.434789047,5.885170215,7.632108983,9.647453421,ER
2,-9.066690314,0.140963855,-2.035183592,8.486657849,-7.788733088,3.990361446,3.460209409,9.615969336,1.277957226,3.84939759,5.495393001,1.129311487,-8.447036144,1.813747849,-0.111991179,8.940463209,0.409143449,1.339810289,1.870124097,0.294388874,8.456762307,2.247825096,1.856731869,8.945222167,IR
2,-8.921754918,0.506024096,-2.416626506,8.622346775,-7.816907299,4.137349398,3.881506024,9.628416848,1.104847619,3.631325301,6.29813253,1.006070073,-8.442984139,1.987180723,0.196239989,9.033481659,0.396735796,1.315299064,2.157974645,0.287437342,8.452114083,2.375773268,2.14528031,9.037962088,IR
2,-8.824351104,0.879518072,-2.176167527,8.664699273,-7.843462793,4.338554217,3.705106139,9.569163998,0.980888311,3.459036145,5.881273666,0.904464725,-8.40377977,2.269624652,0.150134163,9.051877814,0.348296039,1.249630387,2.157766787,0.281469816,8.410855584,2.58509997,2.142185829,9.056168817,IR
2,-9.002221419,0.439759036,-2.327366609,8.522295199,-7.70748471,4.373493976,4.00811245,9.71118202,1.294736708,3.93373494,6.335479059,1.188886821,-8.414250913,2.195759036,0.255526047,9.085144253,0.410723546,1.371752986,2.248410432,0.335118317,8.424068992,2.581749382,2.240432111,9.091199277,IR
2,-8.942247661,0.65060241,-2.109239816,8.703018467,-7.551345625,4.618072289,3.425209409,9.390292863,1.390902037,3.96746988,5.534449225,0.687274396,-8.396886539,2.184430028,0.453704102,9.035389955,0.462561592,1.380088195,2.049823881,0.216221356,8.409372872,2.576771277,2.080101423,9.037926989,IR
2,-9.05698719,0.504819277,-2.669475043,8.687614184,-7.603247593,4.421686747,3.635777395,9.70527704,1.453739597,3.91686747,6.305252438,1.017662856,-8.508886201,1.885306443,0.252986854,9.112057912,0.518290489,1.371598486,2.259761396,0.300960697,8.524314034,2.322663417,2.24933603,9.116918759,IR
2,-8.894227223,0.924096386,-2.626448652,8.679472655,-7.611778992,4.56626506,3.553608721,9.502922826,1.282448231,3.642168675,6.180057372,0.823450171,-8.394804803,2.345805865,0.179823986,9.103018578,0.433366905,1.322879823,2.258746816,0.225456977,8.405772482,2.686968014,2.244551376,9.105757465,IR
2,-8.887097456,0.943373494,-2.411285141,8.63999544,-7.720452366,4.440963855,3.792019507,9.742207211,1.16664509,3.497590361,6.203304647,1.102211771,-8.484099091,2.104924044,0.489304173,9.103553525,0.405768406,1.206058876,2.199663762,0.307889691,8.493586173,2.419434228,2.229967266,9.108645457,IR
2,-9.044871592,0.536144578,-2.545900746,8.798088189,-7.678261615,4.525301205,3.601230637,9.578679579,1.366609977,3.989156627,6.147131383,0.78059139,-8.491574818,2.059325301,0.281394836,9.125655999,0.46970375,1.333670815,2.245316717,0.224019182,8.504296095,2.446206243,2.240491301,9.128350252,IR
2,-8.927876556,0.918072289,-2.140243832,8.575063491,-7.777510605,4.290361446,3.932317843,9.609182094,1.150365951,3.372289157,6.072561675,1.034118602,-8.400952865,2.434545455,0.397658009,9.047853147,0.384462955,1.201167985,1.944886685,0.272697534,8.409585799,2.709904664,1.967725044,9.05188701,IR
2,-1.93553814,-15.00843374,1.917954676,4.575311131,0.181863184,1.792771084,8.087662077,15.79016211,2.117401324,16.80120482,6.169707401,11.21485098,-0.581405003,-7.527050136,4.432576065,10.12263009,0.552074096,6.039866869,1.612148576,3.62422954,0.798687476,9.620191713,4.712200534,10.74201211,Extensor
2,-1.687354856,-15.1060241,3.504475043,4.59400151,0.112990268,2.218072289,8.301379805,15.91409865,1.800345123,17.32409639,4.796904762,11.32009714,-0.773431684,-7.483193792,4.892910528,10.25481478,0.504422822,6.115877927,1.129227855,3.726222975,0.921046346,9.631624301,5.019374083,10.90002886,Extensor
2,-1.819512624,-14.95301205,3.741503155,4.730960674,-0.128558482,2.239759036,8.50008319,15.83069233,1.690954142,17.19277108,4.758580034,11.09973166,-0.924803719,-6.390713623,5.304786663,9.968839864,0.502199748,6.396030194,1.249208942,3.566487763,1.050517223,9.006722518,5.447685424,10.57837007,Extensor
2,-1.850977029,-14.92289157,3.286399885,5.037432873,-0.287671654,1.94939759,7.194251291,15.77577895,1.563305374,16.87228916,3.907851406,10.73834608,-1.047579083,-7.701474865,4.763530526,10.25638563,0.397189885,5.789217115,1.066227029,3.511405441,1.119134373,9.604681383,4.879391607,10.83101236,Extensor
2,-1.468412395,-14.01084337,3.732165806,5.295517972,-0.326917575,2.748192771,7.426778543,14.83004473,1.14149482,16.75903615,3.694612737,9.534526755,-0.828179924,-6.803128644,5.119885811,9.99466968,0.297689706,6.11603801,0.956273522,3.355495735,0.879245021,9.115106087,5.207008779,10.53428551,Extensor
2,-1.519829754,-15.16385542,3.811695353,4.844821172,-0.288064782,2.718072289,6.318046472,15.77656152,1.231764972,17.88192771,2.506351119,10.93174035,-0.883478024,-7.548356137,4.655834816,10.23428506,0.377083913,6.354477264,0.730960755,3.913309996,0.959330839,9.83222586,4.711904654,10.94509143,Extensor
2,-1.72760075,-14.83012048,2.871896156,4.780059526,-0.1731646,2.485542169,6.219036145,15.63690046,1.55443615,17.31566265,3.347139989,10.85684094,-0.937120963,-7.548070247,4.682987932,10.08516654,0.437415286,5.79633124,0.972464044,3.525300864,1.032610727,9.486905286,4.78121676,10.67369151,Extensor
2,-1.452254421,-14.71807229,3.227389558,4.832546995,-0.107652665,2.521686747,6.178554217,15.45906246,1.344601756,17.23975904,2.951164659,10.62651547,-0.869722121,-7.486154789,4.717237862,10.06283492,0.436787332,5.936488406,0.761007448,3.663264413,0.971579193,9.522976839,4.777201019,10.69825703,Extensor
2,-1.451272586,-15.34819277,3.512553069,5.119903464,-0.068667354,2.502409639,5.787383821,15.9602364,1.382605232,17.85060241,2.274830752,10.84033294,-0.88491015,-7.733921894,4.531119997,10.24498979,0.376691931,6.234417374,0.726119357,3.909839476,0.960477115,9.900069223,4.587941504,10.95367948,Extensor
2,-1.310115691,-15.19759036,3.052535858,5.255799059,-0.503215331,1.618072289,8.709784854,15.65479413,0.80690036,16.81566265,5.657248996,10.39899507,-0.989976509,-7.913722687,4.471121775,10.33528143,0.237929896,5.893634672,1.383110052,3.617200023,1.017695741,9.837337485,4.676697524,10.93985435,Extensor
2,-11.85297722,-14.70843373,0.280588067,1.267944308,4.891755826,6.321686747,3.954308663,19.15420573,16.74473305,21.03012048,3.673720596,17.88626142,-4.685594495,-6.826367766,1.941488013,10.86457607,5.278591036,6.603242106,1.20357445,5.141736146,7.025776828,9.459772888,2.279083096,12.00179415,Flexor
2,-14.15131652,-16.17108434,0.259799197,0.929946499,7.969835023,5.042168675,2.824713138,21.22537975,22.12115154,21.21325302,2.564913941,20.29543325,-4.950927627,-6.989238309,1.341841555,11.45809711,6.663305723,6.233205983,0.777092631,5.173235333,8.255833768,9.329725932,1.547312697,12.55375457,Flexor
2,-13.16724938,-15.19036145,0.139411933,0.681356492,7.746571627,5.122891566,2.77240677,20.09458929,20.91382101,20.31325302,2.632994837,19.4132328,-4.942597917,-6.724038088,1.296958618,11.06995812,6.305397951,6.06964383,0.871118092,5.029700482,7.971578183,9.025467389,1.558431558,12.14223329,Flexor
2,-12.93709262,-13.6313253,-0.287650602,0.647845136,7.488947059,5.95060241,2.701445783,18.79255169,20.42603968,19.58192771,2.989096385,18.14470655,-4.932795055,-6.164865916,1.119617687,10.89381223,6.409921118,6.176915642,0.877209797,4.901459082,8.047164769,8.691632002,1.417966696,11.92945754,Flexor
2,-13.01227833,-13.65783133,0.23311245,0.994302122,7.286149002,5.890361446,2.383433735,18.82026731,20.29842733,19.54819278,2.150321285,17.82596519,-4.735747961,-5.722743281,1.245364667,10.57794218,6.19544217,6.371109316,0.615441339,4.829754341,7.760173774,8.527388061,1.38703785,11.61294614,Flexor
2,-12.05072805,-13.32891566,0.149489386,0.894027855,5.74993128,6.84939759,2.430530694,18.00093584,17.80065933,20.17831325,2.281041308,17.10690799,-4.853504749,-5.346784059,1.215023434,10.37846014,5.677493501,6.663974705,0.696681174,4.710746305,7.436029462,8.503731537,1.397919688,11.38253766,Flexor
2,-13.65119092,-14.38433735,0.038367757,0.668438021,7.43624572,5.884337349,1.942030981,19.7645533,21.08743664,20.2686747,1.903663224,19.09611528,-4.921971014,-5.737310533,0.947101447,10.7603594,6.435395831,6.567781051,0.579245701,5.117923223,8.060530086,8.680826125,1.107752242,11.89773098,Flexor
2,-13.68932305,-13.6060241,0.020619621,0.748251847,6.8348316,6.46626506,2.034695927,19.23062438,20.52415465,20.07228916,2.014076306,18.48237253,-5.175485356,-5.555184673,0.889590493,10.77359641,6.41547657,6.523927237,0.614022736,5.050064598,8.201784038,8.527835116,1.078060502,11.88088581,Flexor
2,-14.17549628,-13.9626506,-0.215220884,0.762312901,7.987529885,6.244578313,2.147335055,19.84289105,22.16302617,20.20722891,2.362555939,19.08057815,-4.950251643,-5.817765979,0.92973317,11.08108197,6.933244455,6.560347492,0.677391996,5.186154907,8.471134888,8.726688941,1.146946553,12.21600232,Flexor
2,-14.02404027,-14.22409639,-0.282452668,0.621800373,7.951332612,5.760240964,1.860157774,19.80863719,21.97537288,19.98433735,2.142610442,19.18683682,-4.842947054,-5.997927002,0.893170877,10.80908924,6.529078334,6.148949423,0.573770778,4.828389787,8.090494731,8.557376006,1.059304373,11.82399742,Flexor
2,-5.209765723,-2.424096386,0.985633964,7.211374572,10.47623849,8.851807229,3.957722318,10.96645399,15.68600421,11.27590361,2.972088353,3.755079416,4.341276544,3.343509248,2.475223752,9.212626529,5.638921068,4.225237391,0.952675539,1.068472467,7.084932019,5.364721763,2.649818926,9.273512907,EE
2,-5.92820969,-2.018072289,1.964670109,7.173449238,10.04124492,8.236144578,3.41917097,10.62349411,15.96945461,10.25421687,1.454500861,3.450044868,3.433072932,3.666298999,2.984807237,9.209695706,5.998505025,4.062095369,0.332806741,1.089832536,6.874682733,5.450684733,3.003044216,9.273052426,EE
2,-5.022371525,-1.86626506,2.686557659,7.242200668,9.901338957,8.520481928,3.84385829,10.60127259,14.92371048,10.38674699,1.157300631,3.359071924,3.597992294,3.683327427,3.312982898,9.234304208,5.7105748,4.123813313,0.253952489,1.087992902,6.713914245,5.506600707,3.322559125,9.297241257,EE
2,-4.975804465,-1.654216867,2.636646586,7.004502447,10.10515268,8.545783133,3.888155479,10.61884212,15.08095715,10.2,1.251508893,3.614339674,3.92533882,3.449202693,3.334084785,9.214339159,5.655018926,4.046256701,0.390768676,1.152267773,6.849616119,5.294187847,3.356572049,9.285054758,EE
2,-4.755049,-1.748192771,2.632197361,6.404511766,10.43315633,8.572289157,4.768293173,11.00551172,15.18820533,10.32048193,2.136095812,4.600999951,3.89460203,3.419529732,3.614832093,9.226385933,5.60028795,3.987593909,0.629048127,1.311793423,6.78419425,5.228539237,3.668287111,9.317684503,EE
2,-3.793604676,-1.897590361,2.704113597,7.253970595,10.06568248,8.685542169,4.619661503,10.74808196,13.85928715,10.58313253,1.915547906,3.494111361,4.573141715,3.12046421,3.686467888,9.276336718,5.099352442,4.139053113,0.537823551,0.995456209,6.821628662,5.159178219,3.724922271,9.328814685,EE
2,-4.501518846,-1.821686747,3.19493689,7.158116058,9.943688165,8.772289157,4.146563396,10.80205264,14.44520701,10.5939759,0.951626506,3.643936585,3.68175042,3.628041197,3.763948143,9.233553117,5.458443402,4.070520749,0.207684527,1.142898932,6.547467632,5.428128399,3.769581249,9.302884128,EE
2,-4.616575325,-1.83373494,3.155395869,7.148471064,9.95675446,8.725301205,4.225068847,10.66699914,14.57332978,10.55903614,1.069672978,3.518528075,3.839514392,3.509694161,3.757590935,9.256295884,5.417941655,4.124282217,0.250707282,1.109793642,6.606387903,5.39128641,3.765816882,9.321572135,EE
2,-5.508302695,-1.398795181,2.326345382,7.052773635,10.38648374,8.460240964,4.462710843,11.00376377,15.89478644,9.859036145,2.136365462,3.950990136,3.562190202,3.736941314,3.726632012,9.246834322,5.781446416,3.681325187,0.643803559,1.300940304,6.750941179,5.224777734,3.78095014,9.336438997,EE
2,-5.874336006,-1.485542169,2.004532415,6.930253306,10.31234656,8.545783133,3.6287751,10.78803958,16.18668257,10.0313253,1.624242685,3.857786272,3.451787102,3.897590361,3.052059005,9.197921482,6.019094257,3.732667607,0.521473614,1.225056985,6.898329726,5.376771076,3.095612264,9.277900383,EE
3,-10.71969335,-12.0686747,-1.565860585,1.425352836,2.248119164,3.365060241,1.597280551,15.75204938,12.96781251,15.43373494,3.163141136,14.32669654,-5.208455804,-7.002108434,0.318406483,9.69011709,3.799743442,4.863683622,0.864204996,4.392488976,6.428485662,8.480730407,0.913881434,10.62406526,Flexor
3,-12.26758688,-11.03493976,-1.232211704,0.914232714,2.179690751,3.084337349,1.226382674,16.35328157,14.44727763,14.11927711,2.458594378,15.43904885,-5.671668601,-6.978497039,0.046373776,9.934265476,4.229275467,4.479521904,0.856458923,4.534195579,7.053469366,8.27196674,0.850435089,10.90413241,Flexor
3,-11.92234645,-11.6626506,-0.724911073,0.748520192,2.218082556,3.080722892,2.33091222,16.65212541,14.14042901,14.74337349,3.055823293,15.90360521,-6.022420255,-6.566365462,0.595739267,9.928906419,4.55868555,4.897647396,0.823768812,5.119052463,7.524507252,8.161150487,1.009635049,11.14638729,Flexor
3,-12.28900168,-10.86506024,-1.098611589,0.640958518,2.965811483,1.687951807,1.893772232,16.3749091,15.25481317,12.55301205,2.992383821,15.73395058,-5.944962005,-7.149776885,0.353688404,10.0434596,4.435378387,3.995319164,0.830517623,4.665972821,7.39262116,8.172287408,0.895590133,11.05618428,Flexor
3,-12.84889843,-12.17228916,-1.044047619,1.634962091,3.115027372,0.44939759,1.440450373,17.66606024,15.9639258,12.62168675,2.484497992,16.03109814,-5.882219342,-8.042641153,0.182718549,10.55415998,4.560692522,3.627329435,0.736783131,4.710256079,7.415698158,8.808155595,0.752058073,11.53870771,Flexor
3,-12.93147042,-11.34457831,-1.05587206,1.079481546,3.073198574,0.848192771,1.077214573,17.18520813,16.004669,12.19277108,2.133086632,16.10572658,-5.902316665,-7.705235487,0.101231732,10.35560945,4.673413522,3.662291878,0.580853594,4.725361878,7.502068422,8.516993262,0.584383762,11.36493331,Flexor
3,-12.45084085,-12.22409639,-0.440877797,0.938500478,2.96576529,1.746987952,1.676239243,17.51266296,15.41660614,13.97108434,2.11711704,16.57416249,-6.029018765,-7.434412651,0.800427185,10.35087186,4.706934528,4.339072964,0.590058773,5.112147108,7.61857812,8.585208497,0.990757037,11.52085661,Flexor
3,-12.06469691,-11.2,-0.837171543,0.587030351,1.932488553,1.25060241,1.677627653,16.46413991,13.99718546,12.45060241,2.514799197,15.87710956,-5.913588536,-7.357875948,0.451043592,9.951219463,4.104845387,3.791356997,0.649044587,4.663437579,7.176925004,8.261146045,0.785428614,10.97140304,Flexor
3,-13.59267322,-12.50963855,-1.28369191,1.173318661,3.012771838,0.740963855,0.791850258,18.41894264,16.60544506,13.25060241,2.075542169,17.24562398,-6.275454653,-7.626880857,-0.005259387,10.5613246,5.019840244,4.001670182,0.661848038,5.228892907,8.001259521,8.59225368,0.654473988,11.7590524,Flexor
3,-12.87603091,-11.17590361,-1.120542169,0.562127319,1.771510569,2.508433735,1.218508319,17.05408724,14.64754148,13.68433735,2.339050488,16.49195992,-6.242179317,-6.869170801,0.121597482,10.01452487,4.427807434,4.372630066,0.680377236,4.977967556,7.627965662,8.119759929,0.684560006,11.16176437,Flexor
